Index,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,locations,URL,Cytoplasm,Golgi Apparatus,Mitochondria,Nucleus,Endoplasmic Reticulum,Plasma Membrane,Vesicles,Cytoskeleton,Nucleoli,Lysosomes
5430,CEP162,ENSG00000135315,HPA030171,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67510_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5405,PRKCA,ENSG00000154229,CAB003844,enhanced,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10815_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5349,GAPDH,ENSG00000111640,CAB005197,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/15948_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5374,PAWR,ENSG00000177425,HPA012640,approved,Liver,Liver & gallbladder,high;medium,strong;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/31196_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5559,CDC42EP4,ENSG00000179604,HPA023335,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/50966_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5499,TJP2,ENSG00000119139,HPA001813,supported,Liver,Liver & gallbladder,medium;low,moderate;moderate,>75%;<25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/15980_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5424,CDC42EP4,ENSG00000179604,HPA023335,approved,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/50966_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5297,PDAP1,ENSG00000106244,HPA050294,approved,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/124604_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5517,GAPDH,ENSG00000111640,CAB016392,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/36949_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5370,S100A6,ENSG00000197956,CAB040549,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/84815_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5334,TP53BP2,ENSG00000143514,HPA021603,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/49607_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5367,RCCD1,ENSG00000166965,HPA040776,approved,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/89720_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5215,RCCD1,ENSG00000166965,HPA039683,enhanced,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/89724_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5601,JPT2,ENSG00000206053,HPA041888,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/90263_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5270,UBE2C,ENSG00000175063,HPA054975,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/133955_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5265,BAIAP2L1,ENSG00000006453,HPA021257,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/48881_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5237,FYN,ENSG00000010810,CAB005034,approved,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/13350_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5602,CORO1B,ENSG00000172725,CAB017616,enhanced,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/39995_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5428,JPT2,ENSG00000206053,HPA041908,approved,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;75%-25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/90267_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5445,RAB23,ENSG00000112210,HPA029135,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/66017_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5396,S100A6,ENSG00000197956,HPA007575,supported,Breast,Female tissues,medium;low;low,moderate;moderate;moderate,>75%;<25%;<25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/21633_B_2_4.jpg",1,0,0,0,0,1,0,0,0,0
5583,CD2AP,ENSG00000198087,CAB004352,supported,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/13131_A_8_4.jpg",1,0,0,0,0,1,0,0,0,0
5299,RAB23,ENSG00000112210,HPA029135,approved,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/66017_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5415,CEP162,ENSG00000135315,HPA030171,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67510_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5296,ATIC,ENSG00000138363,CAB013462,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/28451_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5566,S100A6,ENSG00000197956,CAB040549,supported,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/84815_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5283,CD2AP,ENSG00000198087,HPA003267,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10185_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5509,CEP162,ENSG00000135315,HPA030171,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67510_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5227,UBQLN2,ENSG00000188021,CAB013481,supported,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/32968_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5449,CDC42EP4,ENSG00000179604,HPA023335,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/50966_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5226,RAB23,ENSG00000112210,HPA029135,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/66017_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5432,BAIAP2L1,ENSG00000006453,HPA023874,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/52382_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5223,CD2AP,ENSG00000198087,CAB004352,supported,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/13131_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5238,CCDC124,ENSG00000007080,HPA041708,supported,Breast,Female tissues,high;high;high,strong;strong;strong,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/91535_B_3_4.jpg",1,0,0,0,0,1,0,0,0,0
5400,CALD1,ENSG00000122786,HPA017330,supported,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/40417_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5203,UBE2C,ENSG00000175063,CAB011464,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/32315_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5507,LIMA1,ENSG00000050405,HPA052645,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/142983_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5312,PDAP1,ENSG00000106244,HPA050294,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/124604_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5273,RCCD1,ENSG00000166965,HPA040776,approved,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/89720_B_3_4.jpg",1,0,0,0,0,1,0,0,0,0
5542,BAIAP2L1,ENSG00000006453,HPA021257,supported,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/48881_B_3_4.jpg",1,0,0,0,0,1,0,0,0,0
5469,GAPDH,ENSG00000111640,CAB016392,supported,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/36949_B_1_4.jpg",1,0,0,0,0,1,0,0,0,0
5539,GAPDH,ENSG00000111640,CAB016392,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/36949_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5485,PDAP1,ENSG00000106244,HPA050294,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/124604_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5577,PAWR,ENSG00000177425,HPA012640,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/31196_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5521,ENO1,ENSG00000074800,CAB018614,supported,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/42368_B_1_4.jpg",1,0,0,0,0,1,0,0,0,0
5245,LIMA1,ENSG00000050405,HPA023871,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/52407_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5250,S100A6,ENSG00000197956,CAB040549,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/84815_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5552,CD2AP,ENSG00000198087,HPA003326,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10181_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5220,RAB23,ENSG00000112210,HPA029136,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/66013_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5314,CEP162,ENSG00000135315,HPA030173,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67514_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5274,PAWR,ENSG00000177425,CAB020779,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/46895_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5447,GAPDH,ENSG00000111640,CAB016392,supported,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/36949_B_2_4.jpg",1,0,0,0,0,1,0,0,0,0
5418,CALD1,ENSG00000122786,HPA017330,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/40417_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5482,BAG3,ENSG00000151929,HPA020586,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/49023_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5285,CALD1,ENSG00000122786,HPA017330,supported,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/40417_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5452,CD2AP,ENSG00000198087,CAB004352,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/13131_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5284,CEP162,ENSG00000135315,HPA030173,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67514_A_8_4.jpg",1,0,0,0,0,1,0,0,0,0
5471,CEP162,ENSG00000135315,HPA030172,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67560_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5591,CEP162,ENSG00000135315,HPA030172,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67560_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5607,RIPK1,ENSG00000137275,CAB010302,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/31204_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5376,PTK2B,ENSG00000120899,HPA026091,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/58711_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5303,CD2AP,ENSG00000198087,HPA003326,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10181_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5371,S100A6,ENSG00000197956,HPA007575,supported,Breast,Female tissues,medium;low;low,moderate;moderate;moderate,>75%;<25%;<25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/21633_B_1_4.jpg",1,0,0,0,0,1,0,0,0,0
5416,S100A6,ENSG00000197956,HPA007575,supported,Liver,Liver & gallbladder,high;not detected,strong;negative,>75%;none,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/21633_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5540,BAIAP2L1,ENSG00000006453,HPA023874,supported,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/52382_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5304,JPT2,ENSG00000206053,HPA041908,approved,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/90267_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5535,GAPDH,ENSG00000111640,CAB005197,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/15948_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5481,ENAH,ENSG00000154380,HPA028448,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/61178_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5356,PDAP1,ENSG00000106244,HPA050294,approved,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/124604_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5544,BAIAP2L1,ENSG00000006453,HPA019484,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/45323_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5474,CD2AP,ENSG00000198087,HPA003267,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10185_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5247,PAWR,ENSG00000177425,HPA012640,approved,Liver,Liver & gallbladder,high;medium,strong;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/31196_A_8_4.jpg",1,0,0,0,0,1,0,0,0,0
5530,S100A6,ENSG00000197956,HPA007575,supported,Breast,Female tissues,medium;low;low,moderate;moderate;moderate,>75%;<25%;<25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/21633_B_3_4.jpg",1,0,0,0,0,1,0,0,0,0
5592,JPT2,ENSG00000206053,HPA041908,approved,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;75%-25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/90267_A_8_4.jpg",1,0,0,0,0,1,0,0,0,0
5473,CDC42EP4,ENSG00000179604,HPA023335,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/50966_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5402,PRKCA,ENSG00000154229,CAB003844,enhanced,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10815_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5261,CD2AP,ENSG00000198087,HPA003267,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10185_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5219,CD2AP,ENSG00000198087,HPA003326,supported,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/10181_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5310,CEP162,ENSG00000135315,HPA030171,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67510_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5508,BAIAP2L1,ENSG00000006453,HPA029503,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/61556_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5506,UBE2C,ENSG00000175063,HPA054975,approved,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/133955_A_8_4.jpg",1,0,0,0,0,1,0,0,0,0
5528,TJP2,ENSG00000119139,CAB009228,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/27363_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5333,SNX9,ENSG00000130340,HPA031410,approved,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67447_B_1_4.jpg",1,0,0,0,0,1,0,0,0,0
5563,BAIAP2L1,ENSG00000006453,HPA021257,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/48881_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5516,CEP162,ENSG00000135315,HPA030171,supported,Breast,Female tissues,high;medium;medium,strong;moderate;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67510_B_2_4.jpg",1,0,0,0,0,1,0,0,0,0
5527,FYN,ENSG00000010810,CAB005034,approved,Breast,Female tissues,medium;medium,moderate;moderate,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/13564_B_1_4.jpg",1,0,0,0,0,1,0,0,0,0
5391,RCCD1,ENSG00000166965,HPA040776,approved,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/89720_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5511,ENAH,ENSG00000154380,HPA028696,supported,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/61120_A_7_4.jpg",1,0,0,0,0,1,0,0,0,0
5412,LIMA1,ENSG00000050405,HPA023871,enhanced,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/52407_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5453,BAIAP2,ENSG00000175866,HPA023310,enhanced,Breast,Female tissues,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/51579_B_3_4.jpg",1,0,0,0,0,1,0,0,0,0
5417,RAB23,ENSG00000112210,HPA029136,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/66013_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5569,PAWR,ENSG00000177425,HPA012640,approved,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/31196_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5256,BAIAP2,ENSG00000175866,HPA027421,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/57204_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5594,BAIAP2L1,ENSG00000006453,HPA023874,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/52382_A_5_5.jpg",1,0,0,0,0,1,0,0,0,0
5524,TP53BP2,ENSG00000143514,HPA021603,supported,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/49607_A_3_5.jpg",1,0,0,0,0,1,0,0,0,0
5564,BAIAP2L1,ENSG00000006453,HPA019484,enhanced,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;75%-25%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/45323_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5614,BAIAP2L1,ENSG00000006453,HPA029503,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/61556_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
5526,PTK2B,ENSG00000120899,HPA026276,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/58606_A_6_5.jpg",1,0,0,0,0,1,0,0,0,0
5277,UBQLN2,ENSG00000188021,CAB013481,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/32968_A_4_5.jpg",1,0,0,0,0,1,0,0,0,0
5364,RAB23,ENSG00000112210,HPA029135,approved,Prostate,Male tissues,medium,moderate,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/66017_A_1_5.jpg",1,0,0,0,0,1,0,0,0,0
5380,GAPDH,ENSG00000111640,HPA040067,supported,Prostate,Male tissues,high,strong,>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/100847_A_2_5.jpg",1,0,0,0,0,1,0,0,0,0
5467,CEP162,ENSG00000135315,HPA030173,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,"Plasma Membrane,Cytoplasm","dataset/HPA-18/Plasma Membrane,Cytoplasm/67514_A_9_4.jpg",1,0,0,0,0,1,0,0,0,0
